frame,object_label,mean,var,entropy,centroid_r,centroid_d,peak_count,centroid_x,centroid_y,range_mean,range_std,velocity_mean,velocity_std,doa_mean,doa_std,rcs_mean,rcs_std,point_count,energy_retention,sparsity,entropy_diff
0,21,-91.51317386379081,135.94020048174872,4.087884919076945,0.0,0.0,7.0,14.40267770058538,-2.212729435266316,14.573054150390625,0.16471355606518193,0.11861291585126921,0.1422118902278932,-8.73982128903649,0.7893607850617194,-75.37927812939654,6.861267756678117,12.0,0.0,0.17142857142857143,2.5412272145821877
0,11,-86.2685910584709,84.26038551421289,4.262745762911262,0.0,0.0,8.0,6.210908643952453,-0.5488385328705738,6.236183895596591,0.09661200453558336,-12.882980110300661,0.3169539498974116,-5.04340957731689,1.0622110161559175,-80.17334677517074,5.569407804324939,11.0,0.0,0.1375,3.00342910573283
0,14,-96.35623371086199,43.821726543487,4.736832780260792,0.0,0.0,13.0,7.057531506238809,0.4938414502958624,7.075482510653409,0.0552068597346189,-25.304987297633875,0.7358947911457884,4.003724387592367,0.8039051340606346,-86.19363491754643,1.778386564271882,11.0,0.0,0.0873015873015873,3.699826738905939
0,19,-93.01324656733813,102.1928061848597,4.579519152094838,0.0,0.0,12.0,12.725664725153807,-4.582335352641575,13.526370703125002,0.533824927597394,0.07278519836327746,0.14100592188937955,-19.818750253975505,0.6286320989039591,-82.29916326784706,4.671290102834704,11.0,0.0,0.09821428571428571,3.5063576120639555
0,13,-95.83365705173682,42.09201174359855,4.034205909411918,0.0,0.0,7.0,7.101211172721574,0.2673720912465471,7.1067122265625,0.08033499183744465,-26.616738317025444,0.20207756332424828,2.1532018477872503,0.6615180141388931,-87.15863062213536,2.3098279078332378,10.0,0.0,0.15873015873015872,2.932485514063358
0,6,-80.16269066292509,136.87249816660992,4.752456039225342,0.0,0.0,14.0,3.209440877525123,-1.2246975608118476,3.43526875,0.20865507111578493,-8.984928375733856,0.36558955970328216,-20.89585436215134,0.4260833162379067,-73.83870409648412,7.528026667553488,9.0,0.0,0.06818181818181818,4.2117153561243565
0,17,-86.06435084501312,71.25773846613046,4.439281896473705,0.0,0.0,9.0,6.477225166062183,-3.3654140677754754,7.299946093750001,0.18246356656964077,-0.3261855185910021,0.251615991404231,-27.455339770716858,0.7355817804665028,-81.74717947193528,6.4821935017914685,9.0,0.0,0.1,3.7205061034583196
0,20,-92.63057379254845,126.87995180285674,4.312120112404067,0.0,0.0,9.0,14.451087330803997,-1.3650000310533685,14.516396072048613,0.2618736190131562,-0.029653228962821743,0.1677439942694886,-5.389676106838565,0.6701322789306852,-84.32026142390427,4.5899366100006835,9.0,0.0,0.10227272727272728,3.6079060260306655
0,26,-95.99229333096035,96.9541369946303,3.742082085823306,0.0,0.0,5.0,17.676081256364522,15.329412312241024,23.402768359375003,0.08765266215446535,0.08895968688845102,0.14527056036964842,40.93142491436146,1.2351701734395057,-80.01864269212128,3.6410844370523265,9.0,0.0,0.1836734693877551,2.9747114942187824
0,4,-91.4363666184109,44.72963770423882,4.0338068929449555,0.0,0.0,7.0,1.8799293424317518,-1.741581021371072,2.5630325439453125,0.06435535219648854,-13.988910763209393,0.20744018001317632,-42.816649873984495,0.9653382653092437,-81.95321855579424,2.703522815737483,8.0,0.0,0.12698412698412698,3.274801845167085
0,18,-85.90467763561797,69.7567347667716,4.66160931713144,0.0,0.0,12.0,6.449685658179632,4.306985988486274,7.756192724609376,0.31182981230851803,0.02223992172211009,0.1524692216667675,33.73099248030675,0.7361829908201503,-82.55900336339789,4.066256527926843,8.0,0.0,0.06666666666666667,4.23935249885327
0,25,-96.93152345309939,73.76269274025228,4.364436952533465,0.0,0.0,9.0,22.57217501234326,-2.0347235593005437,22.664722338867186,0.23047921250398926,0.08895968688845102,0.12580799570211645,-5.151133766276766,0.5449437805448367,-86.71280521966466,3.700317050943676,8.0,0.0,0.08791208791208792,3.9565537227608267
0,27,-97.02235156543153,69.54873494967069,4.420394795597991,0.0,0.0,9.0,24.731546093666243,1.6087253238572585,24.78492727050781,0.35781253741088337,0.11119960861056466,0.13888826663913675,3.7222658966910513,0.5437749811591779,-85.93570930978413,2.968943069885687,8.0,0.0,0.08791208791208792,3.742054862847233
0,5,-81.92987689908064,188.65808833111308,4.364203384228812,0.0,0.0,9.0,1.8636405122927442,-1.756525169106403,2.561115541294643,0.17619746912561957,-7.485322225328488,0.20959439169312724,-43.307580221190115,0.6366805973679154,-73.80139257111753,9.07471924158451,7.0,0.0,0.07777777777777778,3.9398455824109675
0,7,-94.99932821585674,49.72905643579406,3.8121149656805713,0.0,0.0,5.0,2.947922252821289,-1.6087570973818566,3.3585886439732135,0.07513085327525527,-17.016717249091418,0.14820561566487825,-28.628030550232545,0.7125059330365695,-84.91301897961144,3.1900671229027564,7.0,0.0,0.14285714285714285,3.0026875383007483
0,16,-88.46097289994009,103.94834926375032,4.053055129016321,0.0,0.0,7.0,5.712020734912778,-4.344584659259077,7.177257924107144,0.17619746912561948,0.5973007548224761,0.11366851836553028,-37.25972961432219,0.8204050513441736,-83.75977813009014,5.562433609363202,7.0,0.0,0.1,3.387070896585038
0,31,-97.2943703734433,94.71159779066909,3.6127599197015705,0.0,0.0,5.0,34.5338646729363,9.106461608221931,35.717593387276786,0.07513085327525477,0.08895968688845102,0.13449440469544238,14.770974136822051,0.7711079984620074,-79.52298027772314,2.97271645345566,7.0,0.0,0.14285714285714285,3.0684986914519996
0,0,-83.51441480721638,187.05952354282616,3.252974384339511,0.0,0.0,4.0,0.1317187748315407,-0.09262335459110267,0.16102822265625003,0.05367607421875,0.08895968688845102,0.14527056036964844,-35.200462057558624,0.3646588469783582,-61.10616713606404,5.509921492924243,6.0,0.0,0.17142857142857143,2.8419062998071243
0,23,-93.93397730978506,90.31351002579811,3.6198288213361955,0.0,0.0,5.0,18.796209121298222,-6.894755986525955,20.02117568359375,0.05367607421874965,0.08895968688845102,0.14527056036964844,-20.14446172321487,0.3176678437231487,-80.38643871107219,5.075094569530771,6.0,0.0,0.14285714285714285,3.008171130318948
0,24,-95.71899670325374,57.10619858541145,3.8631138685509336,0.0,0.0,6.0,20.76210057247164,-5.0282322874223055,21.3630775390625,0.13579092030999523,0.16012743639921467,0.1423354990215273,-13.613296960406496,0.4876497316965574,-88.00469015154299,2.357669188874543,5.0,0.0,0.08928571428571429,3.9393079612199307
0,28,-96.75217826580044,73.77232405991197,4.336159820426999,0.0,0.0,9.0,24.480592299321792,2.857820950448896,24.648053281250004,0.3081586382027478,0.05337581213306919,0.1331426678285132,6.662913037163028,0.570126580558191,-84.01518876745862,4.077918033018774,5.0,0.0,0.05952380952380952,4.785524270812376
0,32,-99.0884144573581,86.08179750109043,3.6048196399464083,0.0,0.0,5.0,40.17073161278158,14.486608981137778,42.7046846484375,0.08033499183744437,0.01779193737768736,0.08716233622178907,19.830551671826523,0.503376394185822,-83.54785464097559,3.413628874523574,5.0,0.0,0.11904761904761904,3.371314845275968
0,8,-92.36317959369308,33.92170424189112,3.6192573568507904,0.0,0.0,5.0,2.908172967295942,-1.4446574340145895,3.247402490234375,0.04648484384885635,-11.297880234833663,0.12580799570211645,-26.40893090615325,0.5868622122473409,-84.77996624010049,3.391613159050295,4.0,0.0,0.09523809523809523,3.939256120420141
